VariantID,NPCId,Name,CharacterDefinition,CharacterDefinitionEditor,ByeTimeline,GreetTimeline,IdleTimeline,InteractTimeline,PlaceholderMesh,AttachedMesh,AttachmentPositionX,AttachmentPositionY,AttachmentPositionZ,AttachmentRotationX,AttachmentRotationY,AttachmentRotationZ,InteractOverride_X,InteractOverride_Y,MarkerOffset_Z,WalkawayTimeline,AE.0_RequiredAchievementConditional,AE.9_RequiredAchievementConditional,AE.0_EventDelayDuration,AE.9_EventDelayDuration,AE.1_EventDelayDuration,AE.1_OE.0_OpacityTransitionDuration,AE.2_EventDelayDuration,WalkInTimeline,AE.3_RequiredAchievementConditional,SwapAchievementId,AE.10_RequiredAchievementConditional,AE.3_EventDelayDuration,AE.10_EventDelayDuration,AE.4_EventDelayDuration,AE.4_OE.0_OpacityTransitionDuration,AE.5_EventDelayDuration,AE.6_EventDelayDuration,AudioPreload_SFX_Idle,InteractOverride_Z
99D_Yonas_F,99D_Yonas_F,@99D_Yonas,Objects\Characters\npc\Settlements\npc_9902_msq_yonas.cdf,Objects\Characters\npc\Settlements\npc_9902_msq_yonas.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\unarmed_pondering_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_MSQ_Yonas_GC_F,0,0,0.05,7,1,8,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Yonas_GC_F,SwapActive_MSQ_Yonas_GC_F,,0,0.05,0.05,1,0,1.1,,
99D_Yash_F,99D_Yash_F,@99D_Yash,Objects\Characters\npc\natural\Yash\Yash.cdf,Objects\Characters\npc\natural\Yash\Yash.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_intro_01.timeline,Libs\Timeline\Npc\settle_commander_ambient_subdued.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_MSQ_Yash_GC_F,0,0,0.05,7,1,8,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Yash_GC_F,SwapActive_MSQ_Yash_GC_F,,0,0.05,0.05,1,0,1.1,,
99D_Yonas_G,99D_Yonas_G,@99D_Yonas,Objects\Characters\npc\Settlements\npc_9902_msq_yonas.cdf,Objects\Characters\npc\Settlements\npc_9902_msq_yonas.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\unarmed_pondering_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_walkaway.timeline,!SwapActive_MSQ_Yonas_GC_G,0,0,0.05,5,1,6,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Yonas_GC_G,SwapActive_MSQ_Yonas_GC_G,,0,0.05,0.05,1,0,1.1,,
99E_Sun_p1,99E_Sun_p1,@99E_Sun,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_MSQ_Sun_EG_p1,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Sun_EG_p1,SwapActive_MSQ_Sun_EG_p1,,0,0.05,0.05,1,0,1.1,,
99E_Sun_p2,99E_Sun_p2,@99E_Sun,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_MSQ_Sun_EG_p2,0,0,0.05,7,1,8,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Sun_EG_p2,SwapActive_MSQ_Sun_EG_p2,,0,0.05,0.05,1,0,1.1,,
99E_Sun_p5,99E_Sun_p5,@99E_Sun,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway_nt.timeline,!SwapActive_MSQ_Sun_EG_p5,0,0,0.05,4,1,5,Libs\Timeline\Npc\simple_generic_walkin_nt.timeline,SwapActive_MSQ_Sun_EG_p5,SwapActive_MSQ_Sun_EG_p5,,0,0.05,0.05,1,0,1.1,,
99E_Sun_p11,99E_Sun_p11,@99E_Sun,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_MSQ_Sun_EG_p11,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Sun_EG_p11,SwapActive_MSQ_Sun_EG_p11,,0,0.05,0.05,1,0,1.1,,
99E_Sun_p12,99E_Sun_p12,@99E_Sun,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_MSQ_Sun_EG_p12,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Sun_EG_p12,SwapActive_MSQ_Sun_EG_p12,,0,0.05,0.05,1,0,1.1,,
99E_Sun_p13,99E_Sun_p13,@99E_Sun,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\99e_sun_blightambush_walkaway.timeline,!SwapActive_MSQ_Sun_EG_p13,0,0,0.05,20,1,21,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Sun_EG_p13,SwapActive_MSQ_Sun_EG_p13,,0,0.05,0.05,1,0,1.1,,
99E_Sun_p14,99E_Sun_p14,@99E_Sun,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_MSQ_Sun_EG_p14,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Sun_EG_p14,SwapActive_MSQ_Sun_EG_p14,,0,0.05,0.05,1,0,1.1,,
99E_Sun_p15,99E_Sun_p15,@99E_Sun,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\unique_99e_sun_downstairs_walkaway.timeline,!SwapActive_MSQ_Sun_EG_p15,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Sun_EG_p15,SwapActive_MSQ_Sun_EG_p15,,0,0.05,0.05,1,0,1.1,,
99E_Sun_p16,99E_Sun_p16,@99E_Sun,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Objects\Characters\npc\Settlements\0210_barkeep.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_MSQ_Sun_EG_p16,0,0,0.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Sun_EG_p16,SwapActive_MSQ_Sun_EG_p16,,0,0.05,0.05,1,0,1.1,,
99E_Morgaine_p1,99E_Morgaine_p1,@99E_Morgaine,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_MSQ_Morgaine_EG_p1,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Morgaine_EG_p1,SwapActive_MSQ_Morgaine_EG_p1,,0,0.05,0.05,1,0,1.1,,
99E_Morgaine_p2v1,99E_Morgaine_p2v1,@99E_Morgaine,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_right_walkaway.timeline,!SwapActive_MSQ_Morgaine_EG_p2v1,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Morgaine_EG_p2v1,SwapActive_MSQ_Morgaine_EG_p2v1,,0,0.05,0.05,1,0,1.1,,
99E_Morgaine_p4,99E_Morgaine_p4,@99E_Morgaine,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\curve_90_right_walkaway.timeline,!SwapActive_MSQ_Morgaine_EG_p4,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Morgaine_EG_p4,SwapActive_MSQ_Morgaine_EG_p4,,0,0.05,0.05,1,0,1.1,,
99E_Morgaine_p6,99E_Morgaine_p6,@99E_Morgaine,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\curve_90_right_walkaway.timeline,!SwapActive_MSQ_Morgaine_EG_p6,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Morgaine_EG_p6,SwapActive_MSQ_Morgaine_EG_p6,,0,0.05,0.05,1,0,1.1,,
99E_Morgaine_p9a,99E_Morgaine_p9a,@99E_Morgaine,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\curve_90_left_walkaway_nt.timeline,!SwapActive_MSQ_Morgaine_EG_p9a,0,1,1.05,4,1,5,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Morgaine_EG_p9a,SwapActive_MSQ_Morgaine_EG_p9a,,0,0.05,0.05,1,0,1.1,,
99E_Morgaine_p11,99E_Morgaine_p11,@99E_Morgaine,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Objects\Characters\npc\natural\morgaine\Morgaine.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\curve_90_right_walkaway.timeline,!SwapActive_MSQ_Morgaine_EG_p11,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Morgaine_EG_p11,SwapActive_MSQ_Morgaine_EG_p11,,0,0.05,0.05,1,0,1.1,,
99E_Galahad_p3a,99E_Galahad_p3a,@99E_Galahad,Objects\Characters\npc\Settlements\Galahad.cdf,Objects\Characters\npc\Settlements\Galahad.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway_nt.timeline,!SwapActive_MSQ_Galahad_EG_p3a,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Galahad_EG_p3a,SwapActive_MSQ_Galahad_EG_p3a,,0,0.05,0.05,1,0,1.1,,
99E_Galahad_p4a,99E_Galahad_p4a,@99E_Galahad,Objects\Characters\npc\Settlements\Galahad.cdf,Objects\Characters\npc\Settlements\Galahad.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\unique_99E_Galahad_portal_walkaway.timeline,!SwapActive_MSQ_Galahad_EG_p4a,0,0,0.05,5,0.5,5.5,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Galahad_EG_p4a,SwapActive_MSQ_Galahad_EG_p4a,,0,0.05,0.05,1,0,1.1,,
99E_Adiana,99E_Adiana,@99E_Adiana,Objects\Characters\npc\natural\adiana\adiana.cdf,Objects\Characters\npc\natural\adiana\adiana.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\unique_99e_adiana_disappear_walkaway.timeline,!SwapActive_MSQ_Adiana_EG_p1,0,0,0.05,4,0.2,4.2,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Adiana_EG_p1,SwapActive_MSQ_Adiana_EG_p1,,0,0.05,0.05,1,0,1.1,,
99E_Yash_p1,99E_Yash_p1,@99E_Yash,Objects\Characters\npc\natural\Yash\Yash.cdf,Objects\Characters\npc\natural\Yash\Yash.cdf,Libs\Timeline\Npc\settle_commander_exit_01.timeline,Libs\Timeline\Npc\settle_commander_intro_01.timeline,Libs\Timeline\Npc\settle_commander_ambient_subdued.timeline,Libs\Timeline\Npc\settle_commander_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway_nt.timeline,!SwapActive_MSQ_Yash_EG_p1,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Yash_EG_p1,SwapActive_MSQ_Yash_EG_p1,,0,0.05,0.05,1,0,1.1,,
99E_Myrddin,99E_Myrddin,@99E_Myrddin,Objects\Characters\npc\natural\Myrddin\Myrddin.cdf,Objects\Characters\npc\natural\Myrddin\Myrddin_mesh.cdf,Libs\Timeline\Npc\NPC_PlayByeAnim.timeline,Libs\Timeline\Npc\NPC_PlayGreetAnim.timeline,Libs\Timeline\Npc\NPC_PlayIdleLoop.timeline,Libs\Timeline\Npc\NPC_PlayInteractLoop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\unique_99E_Myrddin_portal_walkaway.timeline,!SwapActive_MSQ_Myrddin_EG_p1,0,0,0.05,5.5,0.5,6,Timelines\EmptyTimeline.timeline,SwapActive_MSQ_Myrddin_EG_p1,SwapActive_MSQ_Myrddin_EG_p1,,0,0.05,0.05,1,0,1.1,,
95A_Malek_s02_01,95A_Malek_s02_01,@95A_Malek,objects\characters\npc\natural\malek\malek.cdf,objects\characters\npc\natural\malek\malek.cdf,Libs\Timeline\Npc\malek_standing_bye.timeline,Libs\Timeline\Npc\malek_standing_greet.timeline,Libs\Timeline\Npc\malek_standing_ambient.timeline,Libs\Timeline\Npc\malek_standing_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway_nt.timeline,!SwapActive_Season2_Malek_1,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_Season2_Malek_1,SwapActive_Season2_Malek_1,,0,0.05,0.05,1,0,1.1,,
95A_Sharif_s02_01a,95A_Sharif_s02_01a,@95A_Sharif,Objects\Characters\npc\Settlements\sharifP4.cdf,Objects\Characters\npc\Settlements\sharifP4.cdf,Libs\Timeline\Npc\sharif_standing_bye.timeline,Libs\Timeline\Npc\sharif_standing_greet.timeline,Libs\Timeline\Npc\sharif_standing_ambient.timeline,Libs\Timeline\Npc\sharif_standing_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\curve_90_right_walkaway.timeline,!SwapActive_Season2_Sharif_1a,0,0,0.05,3,1,4,Libs\Timeline\Npc\Walkaways\95a_s02_unique_sharif_walkinfromcage.timeline,SwapActive_Season2_Sharif_1a,SwapActive_Season2_Sharif_1a,3,0,0.05,0.05,0.1,4.5,4.5,,
9401_FirstHorse,9401_FirstHorse,@9401_FirstHorse,Objects\Characters\npc\Natural\Horse\Horse.cdf,Objects\Characters\npc\Natural\Horse\Horse.cdf,Libs\Timeline\Npc\NPC_Horse_Intro_Outro.timeline,Libs\Timeline\Npc\NPC_Horse_Intro_Outro.timeline,Libs\Timeline\Npc\NPC_Horse_Idle.timeline,Libs\Timeline\Npc\NPC_Horse_Interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\horse_turn_25_left_walkaway.timeline,!9401_HorseWalkAway,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,9401_HorseWalkAway,9401_HorseWalkAway,,0,0.05,0.05,1,0,1.1,MNT_Horse,
9403_FirstWolf1,9403_FirstWolf1,@9403_FirstWolf,Objects\Characters\npc\Natural\predator\wolf\timberwolf.cdf,Objects\Characters\npc\Natural\predator\wolf\timberwolf.cdf,Libs\Timeline\Npc\NPC_Wolf_Lays_Intro_Outro.timeline,Libs\Timeline\Npc\NPC_Wolf_Lays_Intro_Outro.timeline,Libs\Timeline\Npc\NPC_Wolf_Lays_Loop.timeline,Libs\Timeline\Npc\NPC_Wolf_Lays_Loop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\wolf_stalk_forward.timeline,!9403_Wolf1WalkAway,0,0,0.05,1,1,4,Timelines\EmptyTimeline.timeline,9403_Wolf1WalkAway,9403_Wolf1WalkAway,,0,0.05,0.05,1,0,1.1,,
9403_FirstWolf2,9403_FirstWolf2,@9403_FirstWolf,Objects\Characters\npc\Natural\predator\wolf\barghestwolf.cdf,Objects\Characters\npc\Natural\predator\wolf\barghestwolf.cdf,Libs\Timeline\Npc\NPC_Wolf_Lays_Intro_Outro.timeline,Libs\Timeline\Npc\NPC_Wolf_Lays_Intro_Outro.timeline,Libs\Timeline\Npc\NPC_Wolf_Lays_Loop.timeline,Libs\Timeline\Npc\NPC_Wolf_Lays_Loop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\wolf_stalk_forward.timeline,!9403_Wolf2WalkAway,0,0,0.05,1,1,4,Timelines\EmptyTimeline.timeline,9403_Wolf2WalkAway,9403_Wolf2WalkAway,,0,0.05,0.05,1,0,1.1,,
9403_FirstWolf3,9403_FirstWolf3,@9403_FirstWolf,Objects\Characters\npc\Natural\predator\wolf\timberwolf.cdf,Objects\Characters\npc\Natural\predator\wolf\timberwolf.cdf,Libs\Timeline\Npc\NPC_Wolf_Lays_Intro_Outro.timeline,Libs\Timeline\Npc\NPC_Wolf_Lays_Intro_Outro.timeline,Libs\Timeline\Npc\NPC_Wolf_Lays_Loop.timeline,Libs\Timeline\Npc\NPC_Wolf_Lays_Loop.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\wolf_stalk_forward.timeline,!9403_Wolf3WalkAway,0,0,0.05,1,1,4,Timelines\EmptyTimeline.timeline,9403_Wolf3WalkAway,9403_Wolf3WalkAway,,0,0.05,0.05,1,0,1.1,,
9405_FirstLion,9405_FirstLion,@9405_FirstLion,Objects\Characters\npc\Natural\primallion\primallion.cdf,Objects\Characters\npc\Natural\primallion\primallion.cdf,Libs\Timeline\Npc\NPC_Lion_Lays_Intro_Outro.timeline,Libs\Timeline\Npc\NPC_Lion_Lays_Intro_Outro.timeline,Libs\Timeline\Npc\NPC_Lion_Lays_Loop.timeline,Libs\Timeline\Npc\NPC_Lion_Lays_Loop_Interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\lion_walkaway_forward.timeline,!9405_LionWalkAway,0,0,0.05,2,1,4,Timelines\EmptyTimeline.timeline,9405_LionWalkAway,9405_LionWalkAway,,0,0.05,0.05,1,0,1.1,,
0332_Furrier00,0332_Furrier00,@0332_Furrier,Objects\Characters\npc\Settlements\0332_furrier.cdf,Objects\Characters\npc\Settlements\0332_furrier.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,03_Quest_23,0,0,0.05,5,1,6,Timelines\EmptyTimeline.timeline,!03_Quest_23,!03_Quest_23,,0,0.05,0.05,1,0,1.1,,
0332_Furrier01,0332_Furrier01,@0332_Furrier,Objects\Characters\npc\Settlements\0332_furrier.cdf,Objects\Characters\npc\Settlements\0332_furrier.cdf,Libs\Timeline\Npc\settle_magistrate_exit_01.timeline,Libs\Timeline\Npc\settle_magistrate_intro_01.timeline,Libs\Timeline\Npc\settle_magistrate_ambient_01.timeline,Libs\Timeline\Npc\settle_magistrate_interact_01.timeline,,,,,,,,,,,,,!03_Quest_23,0,0,0.05,0,0,0,Libs\Timeline\Npc\npc_01_graceww_00_walkin.timeline,03_Quest_23,03_Quest_23,3,0,0.05,0.55,0,0.5,0.6,,
0209_Adjudicator_01,0209_Adjudicator_01,@0209_Adjudicator,Objects\Characters\npc\Settlements\0209_adjudicator.cdf,Objects\Characters\npc\Settlements\0209_adjudicator.cdf,Libs\Timeline\Npc\skye_standhurt_bye.timeline,Libs\Timeline\Npc\skye_standhurt_greet.timeline,Libs\Timeline\Npc\skye_standhurt_idle.timeline,Libs\Timeline\Npc\skye_standhurt_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,!SwapActive_RooseCaptiveNPC_On,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,SwapActive_RooseCaptiveNPC_On,SwapActive_RooseCaptiveNPC_On,,3,3.05,0.05,1,0,1.1,,
14_Abiathar,14_Abiathar,@14_Abiathar,Objects\Characters\npc\Settlements\14_Abiathar.cdf,Objects\Characters\npc\Settlements\14_Abiathar.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,14_Quest_41,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,!14_Quest_41,!14_Quest_41,,3,3.05,0.05,1,0,1.1,,
14_Nerezza,14_Nerezza,@14_Nerezza,Objects\Characters\npc\Settlements\14_Nerezza.cdf,Objects\Characters\npc\Settlements\14_Nerezza.cdf,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_exit.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_greet.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_ambient.timeline,Libs\Timeline\Npc\Interactions\Stand\Generic\settle_generic_stand_interact.timeline,,,,,,,,,,,,Libs\Timeline\Npc\Walkaways\turn_25_left_walkaway.timeline,14_Quest_42,0,0,0.05,3,1,4,Timelines\EmptyTimeline.timeline,!14_Quest_42,!14_Quest_42,,3,3.05,0.05,1,0,1.1,,
