TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticPinZOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
FM_S_1367_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1367_leg_A_task,FM_S_1367_leg_B_task,FM_S_1367_leg_C_task,,
FM_S_1367_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_19_13,,,100,true,,abandoned_fishing_village_50208,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1367_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_20_13,,,100,true,,haunted_town_50201,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1367_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_21_13,,,100,true,,crater_corruptedruinedfort_50335,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1368_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_1368_tasks_first_container,M_ReturnToGiver,,,
FM_S_1368_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1368_leg_A_task,FM_S_1368_leg_B_task,FM_S_1368_leg_C_task,,
FM_S_1368_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_22_13,,,100,true,,haunted_town_50201,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1368_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_23_13,,,100,true,,crater_corruptedruinedfort_50335,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1368_leg_C_task,TaskHaveAndReturnItems,,,2,FM_loot_item_24_13,,,100,true,,weaversfen_temple_50338,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1369_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_1369_tasks_first_container,M_ReturnToGiver,,,
FM_S_1369_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1369_leg_A_task,FM_S_1369_leg_B_task,FM_S_1369_leg_C_task,,
FM_S_1369_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_25_13,,,100,true,,haunted_town_50216,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1369_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_26_13,,,100,true,,abandoned_fishing_village_50208,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1369_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_27_13,,,100,true,,crater_corruptedruinedfort_50335,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1370_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_S_1370_tasks_first_container,M_ReturnToGiver,,,
FM_S_1370_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_S_1370_leg_A_task,FM_S_1370_leg_B_task,FM_S_1370_leg_C_task,,
FM_S_1370_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_28_13,,,100,true,,abandoned_fishing_village_50208,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1370_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_29_13,,,100,true,,haunted_town_50201,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_S_1370_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_30_13,,,100,true,,haunted_town_50216,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1361_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1361_tasks_first_container,M_ReturnToGiver,,,
FM_C_1361_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1361_leg_A_task,FM_C_1361_leg_B_task,FM_C_1361_leg_C_task,,
FM_C_1361_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_1_13,,,100,true,,ancient_bridge_50212,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1361_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_2_13,,,100,true,,abandoned_farm_village_50223,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1361_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_3_13,,,100,true,,abandoned_farm_village_50203,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1362_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1362_tasks_first_container,M_ReturnToGiver,,,
FM_C_1362_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1362_leg_A_task,FM_C_1362_leg_B_task,FM_C_1362_leg_C_task,,
FM_C_1362_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_4_13,,,100,true,,abandoned_fishing_village_50206,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1362_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_5_13,,,100,true,,abandoned_farm_village_50203,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1362_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_6_13,,,100,true,,abandoned_fishing_village_50205,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1363_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1363_tasks_first_container,M_ReturnToGiver,,,
FM_C_1363_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1363_leg_A_task,FM_C_1363_leg_B_task,FM_C_1363_leg_C_task,,
FM_C_1363_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_7_13,,,100,true,,ancient_ruins_50211,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1363_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_8_13,,,100,true,,ancient_bridge_50215,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1363_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_9_13,,,100,true,,ancient_bridge_50212,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1364_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1364_tasks_first_container,M_ReturnToGiver,,,
FM_C_1364_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1364_leg_A_task,FM_C_1364_leg_B_task,FM_C_1364_leg_C_task,,
FM_C_1364_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_10_13,,,100,true,,ancient_bridge_50215,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1364_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_11_13,,,100,true,,abandoned_fishing_village_50206,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1364_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_12_13,,,100,true,,abandoned_farm_village_50204,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1365_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1365_tasks_first_container,M_ReturnToGiver,,,
FM_C_1365_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1365_leg_A_task,FM_C_1365_leg_B_task,FM_C_1365_leg_C_task,,
FM_C_1365_leg_A_task,TaskHaveAndReturnItems,,,8,FM_loot_item_13_13,,,100,true,,ancient_ruins_50235,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1365_leg_B_task,TaskHaveAndReturnItems,,,8,FM_loot_item_14_13,,,100,true,,ancient_ruins_50211,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1365_leg_C_task,TaskHaveAndReturnItems,,,8,FM_loot_item_15_13,,,100,true,,abandoned_farm_village_50204,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1366_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1366_tasks_first_container,M_ReturnToGiver,,,
FM_C_1366_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1366_leg_A_task,FM_C_1366_leg_B_task,FM_C_1366_leg_C_task,,
FM_C_1366_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_16_13,,,100,true,,ancient_ruins_50236,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1366_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_17_13,,,100,true,,ancient_bridge_50215,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1366_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_18_13,,,100,true,,ancient_ruins_50211,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1367_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1367_tasks_first_container,M_ReturnToGiver,,,
FM_C_1367_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1367_leg_A_task,FM_C_1367_leg_B_task,FM_C_1367_leg_C_task,,
FM_C_1367_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_19_13,,,100,true,,abandoned_fishing_village_50208,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1367_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_20_13,,,100,true,,haunted_town_50201,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1367_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_21_13,,,100,true,,crater_corruptedruinedfort_50335,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1368_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1368_tasks_first_container,M_ReturnToGiver,,,
FM_C_1368_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1368_leg_A_task,FM_C_1368_leg_B_task,FM_C_1368_leg_C_task,,
FM_C_1368_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_22_13,,,100,true,,haunted_town_50201,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1368_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_23_13,,,100,true,,crater_corruptedruinedfort_50335,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1368_leg_C_task,TaskHaveAndReturnItems,,,2,FM_loot_item_24_13,,,100,true,,weaversfen_temple_50338,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1369_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1369_tasks_first_container,M_ReturnToGiver,,,
FM_C_1369_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1369_leg_A_task,FM_C_1369_leg_B_task,FM_C_1369_leg_C_task,,
FM_C_1369_leg_A_task,TaskHaveAndReturnItems,,,5,FM_loot_item_25_13,,,100,true,,haunted_town_50216,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1369_leg_B_task,TaskHaveAndReturnItems,,,5,FM_loot_item_26_13,,,100,true,,abandoned_fishing_village_50208,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1369_leg_C_task,TaskHaveAndReturnItems,,,5,FM_loot_item_27_13,,,100,true,,crater_corruptedruinedfort_50335,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1370_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_C_1370_tasks_first_container,M_ReturnToGiver,,,
FM_C_1370_tasks_first_container,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_C_1370_leg_A_task,FM_C_1370_leg_B_task,FM_C_1370_leg_C_task,,
FM_C_1370_leg_A_task,TaskHaveAndReturnItems,,,7,FM_loot_item_28_13,,,100,true,,abandoned_fishing_village_50208,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1370_leg_B_task,TaskHaveAndReturnItems,,,7,FM_loot_item_29_13,,,100,true,,haunted_town_50201,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_C_1370_leg_C_task,TaskHaveAndReturnItems,,,7,FM_loot_item_30_13,,,100,true,,haunted_town_50216,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_loot_chests_generic_at_POI,,,,,,,,,,,,,,,,,,,
FM_13_PVP_ControlSpot_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_13_PVP_ControlSpot_Marauder_first,M_ReturnToGiver,,,
FM_13_PVP_ControlSpot_Marauder_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_13_PVP_ControlSpot_Marauder_task,M_task_die_reset,,,
FM_13_PVP_ControlSpot_Marauder_task,PatrolTask,,,,,,,,true,,factionarea_60236,,true,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,12217.0 5488.17 43.6,,,,,,,,,,,,,,,,,
FM_13_PVP_PoachSpot_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_13_PVP_PoachSpot_Marauder_first,M_ReturnToGiver,,,
FM_13_PVP_PoachSpot_Marauder_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_13_PVP_PoachSpot_Marauder_task,M_task_die_reset,,,
FM_13_PVP_PoachSpot_Marauder_task,TaskRequireGatherItems,,,80,WoodT1,,100,,true,,factionarea_60237,,true,,,,,,,WoodT1,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_poach_wood_at_POI,,12400.32 5364.53 43.01,,,,,,,,,,,,,,,,,
FM_13_PVP_SpySpot_Marauder_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_13_PVP_SpySpot_Marauder_2_step_container,M_ReturnToGiver,,,
FM_13_PVP_SpySpot_Marauder_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_13_PVP_SpySpot_Marauder_first_ordie,FM_13_PVP_SpySpot_Marauder_task_ordie,,,
FM_13_PVP_SpySpot_Marauder_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_13_PVP_SpySpot_Marauder_first,M_task_die_reset,,,
FM_13_PVP_SpySpot_Marauder_first,TaskGatherItems,,,1,FM_PVP_Marauders_item_1,PVP_0001_DeadDropGiveItem,100,,true,,factionarea_60236,,true,,,,,,,IO_PVP_0001_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_1_at_POI,,12642.34 5519.89 41.21,,,,,,,,,,,,,,,,,
FM_13_PVP_SpySpot_Marauder_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_13_PVP_SpySpot_Marauder_turnin,M_task_die_reset,,,
FM_13_PVP_SpySpot_Marauder_turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_13_PVP_SpySpot_Marauder_task,FM_13_PVP_SpySpot_Marauder_remove,,,
FM_13_PVP_SpySpot_Marauder_task,TaskGatherAndReturnItems,,1,1,FM_PVP_Marauders_item_2,PVP_0002_DeadDropGiveItem,100,,true,,factionarea_60237,,true,,,,,,,IO_PVP_0002_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_espionage_step_2_at_POI,,12423.09 5309.54 41.71,,,,,,,,,,,,,,,,,
FM_13_PVP_SpySpot_Marauder_remove,TaskRemoveItem,,,1,FM_PVP_Marauders_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FM_13_PVP_PoachSpot_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_13_PVP_PoachSpot_Syndicate_first,M_ReturnToGiver,,,
FM_13_PVP_PoachSpot_Syndicate_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_13_PVP_PoachSpot_Syndicate_task,M_task_die_reset,,,
FM_13_PVP_PoachSpot_Syndicate_task,TaskKillContribution,,,4,,,,,true,,factionarea_60236,,true,,,,,,,,,,Boar_13WF02,,,,,,,,,,,,,,,,,,,,@objective_mission_destroy_generic_at_POI,,12217.0 5488.17 43.6,,,,,,,,,,,,,,,,,
FM_13_PVP_ControlSpot_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_13_PVP_ControlSpot_Syndicate_first,M_ReturnToGiver,,,
FM_13_PVP_ControlSpot_Syndicate_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_13_PVP_ControlSpot_Syndicate_task,M_task_die_reset,,,
FM_13_PVP_ControlSpot_Syndicate_task,PatrolTask,,,,,,,,true,,factionarea_60236,,true,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,12479.53 5494.36 48.43,,,,,,,,,,,,,,,,,
FM_13_PVP_SpySpot_Syndicate_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_13_PVP_SpySpot_Syndicate_2_step_container,M_ReturnToGiver,,,
FM_13_PVP_SpySpot_Syndicate_2_step_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_13_PVP_SpySpot_Syndicate_first_ordie,FM_13_PVP_SpySpot_Syndicate_task_ordie,,,
FM_13_PVP_SpySpot_Syndicate_first_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_13_PVP_SpySpot_Syndicate_first,M_task_die_reset,,,
FM_13_PVP_SpySpot_Syndicate_first,TaskGatherItems,,,1,FM_PVP_Syndicate_item_1,PVP_0002_DeadDropGiveItem,100,,true,,factionarea_60237,,true,,,,,,,IO_PVP_0002_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_archive_step_1_at_POI,,12423.09 5309.54 41.71,,,,,,,,,,,,,,,,,
FM_13_PVP_SpySpot_Syndicate_task_ordie,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_13_PVP_SpySpot_Syndicate_turnin,M_task_die_reset,,,
FM_13_PVP_SpySpot_Syndicate_turnin,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,FM_13_PVP_SpySpot_Syndicate_task,FM_13_PVP_SpySpot_Syndicate_remove,,,
FM_13_PVP_SpySpot_Syndicate_task,TaskGatherAndReturnItems,,1,1,FM_PVP_Syndicate_item_2,PVP_0001_DeadDropGiveItem,100,,true,,factionarea_60236,,true,,,,,,,IO_PVP_0001_DeadDropGiveItem,,,,,,,,,,,,,,,,,,,,,,,@objective_mission_archive_step_2_at_POI,,12642.34 5519.89 41.21,,,,,,,,,,,,,,,,,
FM_13_PVP_SpySpot_Syndicate_remove,TaskRemoveItem,,,1,FM_PVP_Syndicate_item_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
FM_13_PVP_ControlSpot_Covenant_container,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FM_13_PVP_ControlSpot_Covenant_first,M_ReturnToGiver,,,
FM_13_PVP_ControlSpot_Covenant_first,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@objective_task_pvp,,,1,,,,,,,,,,,,FM_13_PVP_ControlSpot_Covenant_task,M_task_die_reset,,,
FM_13_PVP_ControlSpot_Covenant_task,PatrolTask,,,,,,,,true,,factionarea_60237,,true,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,@objective_mission_task_patrol_timer,,12400.32 5364.53 43.01,,,,,,,,,,,,,,,,,
