TaskID,Type,FailOnCondition,StayActive,TargetQty,ItemName,ItemDropVC,ItemDropProbability,ChestDropProbability,EnforceLocationRequirement,TerritoryID,POITag,GameModeID,LootTag,PauseAndClearLootOnTaskComplete,AwardOnlyOnce,ShouldCheckPoints,GuranteedDropAttempts,TargetThreshold,CraftingRecipeId,CraftAnyRecipe,InteractTag,UIScreenTag,TriggerAreaType,KillEnemyType,KillEnemyWeaponID,Duration,TaskBuySellType,IsPurchaseOrEarn,IsExactMatch,UseTypeAffix,TypeAffix,UseMatAffix,MatAffix,UseMagicAffix,MagicAffix,MapMarkerMapIcon,MapMarkerTitleLocTag,MapMarkerDescriptionLocTag,MapMarkerWorldPositionX,MapMarkerWorldPositionY,MapMarkerWorldDistanceThreshold,UseLargeItemDisplay,TP_TargetTag,TP_DescriptionTag,TargetDescriptionTaskId,OverrideLocation,IsHidden,HideDiegeticGatherablePins,ShowDiegeticTaskPin,DiegeticTaskPinZPosOverride,SS_VariantName,SS_StatePreset,CompletedNotificationId,GridLayout,CommunityGoalTag,HideChildren,TriggerAnalyticsEvent,OnInteractStart,SubTask1,SubTask2,SubTask3,SubTask4,SubTask5
98_M_02_d_02_container_mourning,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_M_02_ultimatewarrior_POI_Mourning,,,,,,,,,,,,,,,98_M_02_d_02_01_kill_10_Ancient_ancient_ruins_mourningbridge,,,,
98_M_02_d_02_01_kill_10_Ancient_ancient_ruins_mourningbridge,TaskKillContribution,,1,10,,,,,true,,ancient_ruins_mourningbridge,,,,,,,,,,,,,Overpass,,,,,,,,,,,,,,,,,,,,@98_M_02_ultimatewarrior_killtarget_cut_down_AI,,,,,,,,,,,,,,,,,,,
98_M_02_d_03_container_foulroot,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_M_02_ultimatewarrior_POI_Foulroot,,,,,,,,,,,,,,,98_M_02_d_03_01_kill_10_Corrupted_11_mine,,,,
98_M_02_d_03_01_kill_10_Corrupted_11_mine,TaskKillContribution,,1,10,,,,,true,,mine,,,,,,,,,,,,,Wardog,,,,,,,,,,,,,,,,,,,,@98_M_02_ultimatewarrior_killtarget_eliminate_AI,,,,,,,,,,,,,,,,,,,
98_M_0304_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_M_0304_d_01_Reach_MarauderRank_4,98_M_0304_d_02_TaskAchievement_TrialComplete_Commander,,,
98_M_0304_d_01_Reach_MarauderRank_4,TaskHaveLevel,,1,49000,Marauder,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_M_Reach_NextMarauderRank,,,,,,,,,,,,,,,,,,,
98_M_0304_d_02_TaskAchievement_TrialComplete_Commander,TaskAchievement,,1,,marauders_faction_quest_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_M_0304_CompleteTrial_Commander,,7298.374512 5395.500977 90.315483,,,,,,,,,,,,,,,,,
98_M_03_d_00_Container_darkvengeance,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_M_03_d_01_SliceSwap_RavagerSilasOff,98_M_03_d_02_TaskGoToPOITag_Dynasty_Cavern_30241,98_M_03_d_03_kill_RavagerSilas_Dynasty_Cavern_30241,,
98_M_03_d_01_SliceSwap_RavagerSilasOff,TaskUnlockAchievement,,1,1,SwapActive_MarauderRankNPC_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_M_03_d_02_TaskGoToPOITag_Dynasty_Cavern_30241,TaskGoToPOITag,,1,,,,,,true,,Dynasty_Cavern_30241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_M_03_darkvengeance_goto_POI,,,,,,,,,,,,,,,,,,,
98_M_03_d_03_kill_RavagerSilas_Dynasty_Cavern_30241,TaskKillContribution,,1,1,,,,,,,Dynasty_Cavern_30241,,,,,,,,,,,,,Damned_GreatAxeman_M-F_Named_01,,,,,,,,,,,,,,,,,,,,@98_M_03_darkvengeance_killtarget_defeat_AI,,,,,,,,,,,,,,,,,,,
9804_S_0001_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9804_S_0001_d_01_04FactionHandoff_Push,9804_S_0001_d_02_Reach_SyndicateRank_1,9804_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener,,
9804_S_0001_d_01_04FactionHandoff_Push,TaskObjective,,1,,0402_0401_factionhandoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_RankUp_factionhandoff,,,,,,,,,,,,,,,,,,,
9804_S_0001_d_02_Reach_SyndicateRank_1,TaskHaveLevel,,1,3000,Syndicate,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_Reach_NextSyndicateRank,,,,,,,,,,,,,,,,,,,
9804_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener,TaskAchievement,,1,,syndicate_faction_quest_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_CompleteTrial_Scrivener,,9611.064453 6343.359863 252.056396,,,,,,,,,,,,,,,,,
9806_S_0001_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9806_S_0001_d_02_Reach_SyndicateRank_1,9806_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener,,,
9806_S_0001_d_01_MissionBoard,TaskOpenUiScreen,,1,,,,,,,,,,,,,,,,,,OWMissionBoard,,,,,,,,,,,,,,,,,,,,,,,@1202_0403_factionhandoff_faction_board_open,,9367.712891 2650.823975 82.626381,,,,,,,,,,,,,,,,,
9806_S_0001_d_01_06FactionHandoff_Push,TaskObjective,,1,,0602_0401_factionhandoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_RankUp_factionhandoff,,,,,,,,,,,,,,,,,,,
9806_S_0001_d_02_Reach_SyndicateRank_1,TaskHaveLevel,,1,3000,Syndicate,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_Reach_NextSyndicateRank,,,,,,,,,,,,,,,,,,,
9806_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener,TaskAchievement,,1,,syndicate_faction_quest_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_CompleteTrial_Scrivener,,9611.064453 6343.359863 252.056396,,,,,,,,,,,,,,,,,
9809_S_0001_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9809_S_0001_d_01_09FactionHandoff_Push,9809_S_0001_d_02_Reach_SyndicateRank_1,9809_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener,,
9809_S_0001_d_01_09FactionHandoff_Push,TaskObjective,,1,,0902_0401_factionhandoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_RankUp_factionhandoff,,,,,,,,,,,,,,,,,,,
9809_S_0001_d_02_Reach_SyndicateRank_1,TaskHaveLevel,,1,3000,Syndicate,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_Reach_NextSyndicateRank,,,,,,,,,,,,,,,,,,,
9809_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener,TaskAchievement,,1,,syndicate_faction_quest_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_CompleteTrial_Scrivener,,9611.064453 6343.359863 252.056396,,,,,,,,,,,,,,,,,
9812_S_0001_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9812_S_0001_d_02_Reach_SyndicateRank_1,9812_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener,,,
9812_S_0001_d_01_MissionBoard,TaskOpenUiScreen,,1,,,,,,,,,,,,,,,,,,OWMissionBoard,,,,,,,,,,,,,,,,,,,,,,,@1202_0403_factionhandoff_faction_board_open,,7318.219238 3745.628906 108.330658,,,,,,,,,,,,,,,,,
9812_S_0001_d_01_12FactionHandoff_Push,TaskObjective,,1,,1202_0403_factionhandoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_RankUp_factionhandoff,,,,,,,,,,,,,,,,,,,
9812_S_0001_d_02_Reach_SyndicateRank_1,TaskHaveLevel,,1,3000,Syndicate,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_Reach_NextSyndicateRank,,,,,,,,,,,,,,,,,,,
9812_S_0001_d_03_TaskAchievement_TrialComplete_Scrivener,TaskAchievement,,1,,syndicate_faction_quest_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0001_CompleteTrial_Scrivener,,9611.064453 6343.359863 252.056396,,,,,,,,,,,,,,,,,
98_S_01_d_00_Container_theexperiment,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_S_01_d_00_giveItem_1_PKTraceAbsorberA,98_S_01_d_01_TaskGoToPOITag_abandoned_village_40258,98_S_01_d_02_Interact_PKTraceAbsorberA_abandoned_village_40258,98_S_01_d_03_kill_GheistMalikor_abandoned_village_40258,98_S_01_d_04_Interact_PKTraceAbsorberB_abandoned_village_40258
98_S_01_d_00_giveItem_1_PKTraceAbsorberA,TaskGiveItem,,,1,9801_0101_PKTraceAbsorberA,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_S_01_d_01_TaskGoToPOITag_abandoned_village_40258,TaskGoToPOITag,,1,,,,,,true,,abandoned_village_40258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_01_theexperiment_goto_POI,,,,,,,,,,,,,,,,,,,
98_S_01_d_02_Interact_PKTraceAbsorberA_abandoned_village_40258,TaskGameEvent,,,1,,,,,,,abandoned_village_40258,,,,,,,,,,IO_9801_PKTraceAbsorberA,,,9801_PKTraceAbsorberA_interact,,,,,,,,,,,,,,,,,,,,@98_S_01_theexperiment_place_IO,,9208.266 5319.667 151.535,,,,,,,,,,,,,,,,,
98_S_01_d_03_kill_GheistMalikor_abandoned_village_40258,TaskKillContribution,,1,1,,,,,,,abandoned_village_40258,,,,,,,,,,,,,Ghost_Shipwrecked_Named_04,,,,,,,,,,,,,,,,,,,,@98_S_01_theexperiment_killtarget_eliminate_AI,,,,,,,,,,,,,,,,,,,
98_S_01_d_04_Interact_PKTraceAbsorberB_abandoned_village_40258,TaskGatherAndReturnItems,,1,1,9801_0101_PKTraceAbsorberB,9801_PKTraceAbsorberB,100,,true,,abandoned_village_40258,,,,,,,,,,IO_9801_PKTraceAbsorberB,,,9801_PKTraceAbsorberB_interact,,,,,,,,,,,,,,,,,,,,@98_S_01_theexperiment_collect_IO,,9208.266 5319.667 151.535,,,,,,,,,,,,,,,,,
98_S_0102_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_S_0102_d_01_Reach_SyndicateRank_2,98_S_0102_d_02_TaskAchievement_TrialComplete_Chronicler,,,
98_S_0102_d_01_Reach_SyndicateRank_2,TaskHaveLevel,,1,11000,Syndicate,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_Reach_NextSyndicateRank,,,,,,,,,,,,,,,,,,,
98_S_0102_d_02_TaskAchievement_TrialComplete_Chronicler,TaskAchievement,,,,syndicate_faction_quest_01b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0102_CompleteTrial_Chronicler,,11471.044922 5338.990723 47.161774,,,,,,,,,,,,,,,,,
98_S_01b_d_00_Container_fenscholar,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_S_01b_d_01_container_swampwater,98_S_01b_d_02_container_anglers,98_S_01b_d_03_container_fenton,,
98_S_01b_d_01_container_swampwater,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_MSC_01b_POI_Swampwater,,,,,,,,,,,,,,,98_S_01b_d_01_01_TaskHaveAndReturnItems_10_LostFleshA_infested_village_40160,,,,
98_S_01b_d_01_01_TaskHaveAndReturnItems_10_LostFleshA_infested_village_40160,TaskHaveAndReturnItems,,1,10,9801_0102_LostFlesh,Swampwater,100,,,,abandoned_fishing_village_50209,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_01b_fenscholar_harvest_item_from_target,,,,,,,,,,,,,,,,,,,
98_S_01b_d_02_container_anglers,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_MSC_01b_POI_AnglersDoom,,,,,,,,,,,,,,,98_S_01b_d_02_01_TaskHaveAndReturnItems_10_LostFleshB_infested_village_40160,,,,
98_S_01b_d_02_01_TaskHaveAndReturnItems_10_LostFleshB_infested_village_40160,TaskHaveAndReturnItems,,1,10,9801_0102_LostBones,Fenwallow,100,,true,,abandoned_fishing_village_50207,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_01b_fenscholar_harvest_item_from_target,,,,,,,,,,,,,,,,,,,
98_S_01b_d_03_container_fenton,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_MSC_01b_POI_FentonHamlet,,,,,,,,,,,,,,,98_S_01b_d_03_01_TaskHaveAndReturnItems_10_LostFleshC_infested_village_40160,,,,
98_S_01b_d_03_01_TaskHaveAndReturnItems_10_LostFleshC_infested_village_40160,TaskHaveAndReturnItems,,1,10,9801_0102_LostHairs,Fenton,100,,,,haunted_town_50216,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_01b_fenscholar_harvest_item_from_target,,,,,,,,,,,,,,,,,,,
98_S_0203_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_S_0203_d_01_Reach_SyndicateRank_3,98_S_0203_d_02_TaskAchievement_TrialComplete_Cabalist,,,
98_S_0203_d_01_Reach_SyndicateRank_3,TaskHaveLevel,,1,26000,Syndicate,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_Reach_NextSyndicateRank,,,,,,,,,,,,,,,,,,,
98_S_0203_d_02_TaskAchievement_TrialComplete_Cabalist,TaskAchievement,,1,,syndicate_faction_quest_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0203_CompleteTrial_Cabalist,,13206.690430 6946.586426 149.637344,,,,,,,,,,,,,,,,,
98_S_02_d_00_Container_necromanticchemistry,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_S_02_d_00_giveItem_6_PKTraceAbsorberA,98_S_02_d_01_container_pktraceabsorbers,,,
98_S_02_d_00_giveItem_6_PKTraceAbsorberA,TaskGiveItem,,,6,9801_0101_PKTraceAbsorberA,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_S_02_d_01_container_pktraceabsorbers,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_02_necromanticchemistry_place_item_in,,,,,,,,,,,,,,,98_S_02_d_01_01_container_ancientpier,98_S_02_d_01_02_container_cutthroat,98_S_02_d_01_03_container_pueblo,98_S_02_d_01_04_container_sorrowsilt,
98_S_02_d_01_01_container_ancientpier,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_02_necromanticchemistry_placement_presage,,,,,,,,,,,,,,,98_S_02_d_01_01_01_Interact_PKTraceAbsorberA_11_ancient_pier,,,,
98_S_02_d_01_01_01_Interact_PKTraceAbsorberA_11_ancient_pier,TaskGameEvent,,,1,,,,,true,,ancient_pier,,,,,,,,,,IO_9801_PKTraceAbsorberA_01,,,9801_PKTraceAbsorberA_01_interact,,,,,,,,,,,,,,,,,,,,,,14184.936 7787.398 55.477,1,,,,,,,,,,,,,,,,
98_S_02_d_01_02_container_cutthroat,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,98_S_02_d_01_02_01_container_cutthroat01,98_S_02_d_01_02_02_container_cutthroat02,,,
98_S_02_d_01_02_01_container_cutthroat01,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_02_necromanticchemistry_placement_cutthroatsnorth,,,,,,,,,,,,,,,98_S_02_d_01_02_01_01_Interact_PKTraceAbsorberA_shipwreck_eastbayshipwreck_60302,,,,
98_S_02_d_01_02_01_01_Interact_PKTraceAbsorberA_shipwreck_eastbayshipwreck_60302,TaskGameEvent,,,1,,,,,true,,shipwreck_eastbayshipwreck_60302,,,,,,,,,,IO_9801_PKTraceAbsorberA_02,,,9801_PKTraceAbsorberA_02_interact,,,,,,,,,,,,,,,,,,,,,,13919.087 6688.541 40.878,1,,,,,,,,,,,,,,,,
98_S_02_d_01_02_02_container_cutthroat02,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_02_necromanticchemistry_placement_cutthroatssouth,,,,,,,,,,,,,,,98_S_02_d_01_02_02_01_Interact_PKTraceAbsorberA_shipwreck_eastbayshipwreck_60302,,,,
98_S_02_d_01_02_02_01_Interact_PKTraceAbsorberA_shipwreck_eastbayshipwreck_60302,TaskGameEvent,,,1,,,,,true,,shipwreck_eastbayshipwreck_60302,,,,,,,,,,IO_9801_PKTraceAbsorberA_03,,,9801_PKTraceAbsorberA_03_interact,,,,,,,,,,,,,,,,,,,,,,13923.633 6545.802 40.383,1,,,,,,,,,,,,,,,,
98_S_02_d_01_03_container_pueblo,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,98_S_02_d_01_03_01_container_pueblo01,98_S_02_d_01_03_02_container_pueblo02,,,
98_S_02_d_01_03_01_container_pueblo01,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_02_necromanticchemistry_placement_pueblonorth,,,,,,,,,,,,,,,98_S_02_d_01_03_01_01_Interact_PKTraceAbsorberA_abandoned_homestead_highpoint_60303,,,,
98_S_02_d_01_03_01_01_Interact_PKTraceAbsorberA_abandoned_homestead_highpoint_60303,TaskGameEvent,,,1,,,,,true,,abandoned_homestead_highpoint_60303,,,,,,,,,,IO_9801_PKTraceAbsorberA_05,,,9801_PKTraceAbsorberA_05_interact,,,,,,,,,,,,,,,,,,,,,,13477.307 7684.157 203.721,1,,,,,,,,,,,,,,,,
98_S_02_d_01_03_02_container_pueblo02,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_02_necromanticchemistry_placement_pueblosouth,,,,,,,,,,,,,,,98_S_02_d_01_03_02_01_Interact_PKTraceAbsorberA_abandoned_homestead_highpoint_60303,,,,
98_S_02_d_01_03_02_01_Interact_PKTraceAbsorberA_abandoned_homestead_highpoint_60303,TaskGameEvent,,,1,,,,,true,,abandoned_homestead_highpoint_60303,,,,,,,,,,IO_9801_PKTraceAbsorberA_04,,,9801_PKTraceAbsorberA_04_interact,,,,,,,,,,,,,,,,,,,,,,13442.686 7550.906 181.928,1,,,,,,,,,,,,,,,,
98_S_02_d_01_04_container_sorrowsilt,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_02_necromanticchemistry_placement_sorrowsilt,,,,,,,,,,,,,,,98_S_02_d_01_04_01_Interact_PKTraceAbsorberA_cave_60337,,,,
98_S_02_d_01_04_01_Interact_PKTraceAbsorberA_cave_60337,TaskGameEvent,,,1,,,,,true,,cave_60337,,,,,,,,,,IO_9801_PKTraceAbsorberA_06,,,9801_PKTraceAbsorberA_06_interact,,,,,,,,,,,,,,,,,,,,,,12378.800 6293.910 192.838,1,,,,,,,,,,,,,,,,
98_S_0304_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_S_0304_d_01_Reach_SyndicateRank_4,98_S_0304_d_02_TaskAchievement_TrialComplete_Alchemist,,,
98_S_0304_d_01_Reach_SyndicateRank_4,TaskHaveLevel,,1,49000,Syndicate,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_Reach_NextSyndicateRank,,,,,,,,,,,,,,,,,,,
98_S_0304_d_02_TaskAchievement_TrialComplete_Alchemist,TaskAchievement,,1,,syndicate_faction_quest_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_0304_CompleteTrial_Alchemist,,11009.843750 3267.934326 76.447525,,,,,,,,,,,,,,,,,
98_S_03_d_00_Container_lostnotlost,SimpleTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98_S_03_d_00_SliceSwap_AlchemistKrockesOff,98_S_03_d_00_giveItem_1_PKTraceAbsorberA,98_S_03_d_01_container_mosswater,,
98_S_03_d_00_SliceSwap_AlchemistKrockesOff,TaskUnlockAchievement,,,1,SwapActive_SyndicateRankNPC_On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_S_03_d_00_giveItem_1_PKTraceAbsorberA,TaskGiveItem,,,1,9801_0101_PKTraceAbsorberA,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
98_S_03_d_01_container_mosswater,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,98_S_03_d_01_01_TaskGoToPOITag_abandoned_fishing_village_50106,98_S_03_d_01_02_Interact_PKTraceAbsorberA_abandoned_fishing_village_50106,98_S_03_d_01_03_kill_AlchemistKrockes_abandoned_fishing_village_50106,98_S_03_d_01_04_Interact_PKTraceAbsorberB_abandoned_fishing_village_50106,98_S_03_d_01_05_container_fishers
98_S_03_d_01_01_TaskGoToPOITag_abandoned_fishing_village_50106,TaskGoToPOITag,,1,,,,,,true,,abandoned_fishing_village_50106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_03_lostnotlost_goto_POI,,,,,,,,,,,,,,,,,,,
98_S_03_d_01_02_Interact_PKTraceAbsorberA_abandoned_fishing_village_50106,TaskGameEvent,,,1,,,,,,,abandoned_fishing_village_50106,,,,,,,,,,IO_9801_PKTraceAbsorberA,,,9801_PKTraceAbsorberA_interact,,,,,,,,,,,,,,,,,,,,@98_S_03_lostnotlost_place_IO,,10368.695 3353.858 107.672,,,,,,,,,,,,,,,,,
98_S_03_d_01_03_kill_AlchemistKrockes_abandoned_fishing_village_50106,TaskKillContribution,,1,1,,,,,,,abandoned_fishing_village_50106,,,,,,,,,,,,,Undead_Hunter_Named_09,,,,,,,,,,,,,,,,,,,,@98_S_03_lostnotlost_killtarget_defeat_AI,,,,,,,,,,,,,,,,,,,
98_S_03_d_01_04_Interact_PKTraceAbsorberB_abandoned_fishing_village_50106,TaskGatherItems,,,1,9801_0101_PKTraceAbsorberB,9801_PKTraceAbsorberB,100,,true,,abandoned_fishing_village_50106,,,,,,,,,,IO_9801_PKTraceAbsorberB,,,9801_PKTraceAbsorberB_interact,,,,,,,,,,,,,,,,,,,,@98_S_03_lostnotlost_collect_IO,,10368.695 3353.858 107.672,,,,,,,,,,,,,,,,,
98_S_03_d_01_05_container_fishers,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,98_S_03_d_01_05_01_TaskGoToPOITag_Overgrown_Village_50133,98_S_03_d_01_05_02_Interact_DryadTerminusPool_Overgrown_Village_50133,,,
98_S_03_d_01_05_01_TaskGoToPOITag_Overgrown_Village_50133,TaskGoToPOITag,,1,,,,,,true,,Overgrown_Village_50133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_S_03_lostnotlost_goto_POI,,,,,,,,,,,,,,,,,,,
98_S_03_d_01_05_02_Interact_DryadTerminusPool_Overgrown_Village_50133,TaskGameEvent,,,1,,,,,,,Overgrown_Village_50133,,,,,,,,,,IO_9802_DryadTerminusPool,,,9802_DryadTerminusPool_interact,,,,,,,,,,,,,,,,,,,,@98_S_03_lostnotlost_destroy_item,,10627.312 2736.804 76.079,,,,,,,,,,,,,,,,,
9804_C_0001_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9804_C_0001_d_01_04FactionHandoff_Push,9804_C_0001_d_02_Reach_CovenantRank_1,9804_C_0001_d_03_TaskAchievement_TrialComplete_Templar,,
9804_C_0001_d_01_04FactionHandoff_Push,TaskObjective,,1,,0402_0401_factionhandoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_0001_RankUp_factionhandoff,,,,,,,,,,,,,,,,,,,
9804_C_0001_d_02_Reach_CovenantRank_1,TaskHaveLevel,,1,3000,Covenant,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_Reach_NextCovenantRank,,,,,,,,,,,,,,,,,,,
9804_C_0001_d_03_TaskAchievement_TrialComplete_Templar,TaskAchievement,,1,,covenant_faction_quest_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_0001_CompleteTrial_Templar,,9607.368164 6368.378418 256.462524,,,,,,,,,,,,,,,,,
9806_C_0001_d_00_Container_RankUp,ConsecutiveTaskContainer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9806_C_0001_d_02_Reach_CovenantRank_1,9806_C_0001_d_03_TaskAchievement_TrialComplete_Templar,,,
9806_C_0001_d_01_MissionBoard,TaskOpenUiScreen,,1,,,,,,,,,,,,,,,,,,OWMissionBoard,,,,,,,,,,,,,,,,,,,,,,,@1202_0403_factionhandoff_faction_board_open,,9372.958984 2692.812256 87.444702,,,,,,,,,,,,,,,,,
9806_C_0001_d_01_06FactionHandoff_Push,TaskObjective,,1,,0602_0401_factionhandoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@98_C_0001_RankUp_factionhandoff,,,,,,,,,,,,,,,,,,,
