AchievementID,AchievementIndex,Category,GameEventId,"New AchivementIndex values must increase, current maximum is",13988,AchivementsIndex &gt; 16000 will require a code change!
abandoned_fishing_village_50207_charted,524,Map,Chart_Location,,,
haunted_town_50208_charted,525,Map,Chart_Location,,,
abandoned_fishing_village_50209_charted,526,Map,Chart_Location,,,
shipwreck_50210_charted,527,Map,Chart_Location,,,
ancient_ruins_50211_charted,528,Map,Chart_Location,,,
ancient_bridge_50212_charted,529,Map,Chart_Location,,,
cave_50213_charted,530,Map,Chart_Location,,,
wolf_den_50214_charted,531,Map,Chart_Location,,,
ancient_bridge_50215_charted,532,Map,Chart_Location,,,
haunted_town_50216_charted,533,Map,Chart_Location,,,
azure_fissure_50217_charted,534,Map,Chart_Location,,,
azure_fissure_50218_charted,535,Map,Chart_Location,,,
azure_fissure_50219_charted,536,Map,Chart_Location,,,
azure_fissure_50220_charted,537,Map,Chart_Location,,,
azure_fissure_50221_charted,538,Map,Chart_Location,,,
azure_fissure_50222_charted,539,Map,Chart_Location,,,
abandoned_farm_village_50223_charted,540,Map,Chart_Location,,,
azure_fissure_50224_charted,541,Map,Chart_Location,,,
azure_fissure_50225_charted,542,Map,Chart_Location,,,
azure_fissure_50226_charted,543,Map,Chart_Location,,,
azure_fissure_50227_charted,544,Map,Chart_Location,,,
azure_fissure_50228_charted,545,Map,Chart_Location,,,
azure_fissure_50229_charted,546,Map,Chart_Location,,,
crater_brutalviewsite_50311_charted,547,Map,Chart_Location,,,
crater_feralhaven_50312_discovered,548,Map,,,,
bear_den_50301_discovered,549,Map,,,,
bear_den_50302_discovered,550,Map,,,,
wolf_den_50303_discovered,551,Map,,,,
azure_fissure_50304_discovered,552,Map,,,,
azure_fissure_50305_discovered,553,Map,,,,
ancient_lookout_sheperd_50306_discovered,554,Map,,,,
bear_den_50301_charted,555,Map,Chart_Location,,,
bear_den_50302_charted,556,Map,Chart_Location,,,
wolf_den_50303_charted,557,Map,Chart_Location,,,
azure_fissure_50304_charted,558,Map,Chart_Location,,,
azure_fissure_50305_charted,559,Map,Chart_Location,,,
ancient_lookout_sheperd_50306_charted,560,Map,Chart_Location,,,
crater_feralhaven_50312_charted,561,Map,Chart_Location,,,
crater_feralledge_50313_discovered,562,Map,,,,
ruins_60201_discovered,563,Map,,,,
shrine_60202_discovered,564,Map,,,,
cutthroatcavern_60203_discovered,565,Map,,,,
archlightcave_60204_discovered,566,Map,,,,
bunnyisland_60205_discovered,567,Map,,,,
ancient_lighthouse_60206_discovered,568,Map,,,,
ancient_lighthouse_60207_discovered,569,Map,,,,
shipwreck_60208_discovered,570,Map,,,,
bear_den_60209_discovered,571,Map,,,,
crater_feralledge_50313_charted,572,Map,Chart_Location,,,
ruins_60201_charted,573,Map,Chart_Location,,,
shrine_60202_charted,574,Map,Chart_Location,,,
cutthroatcavern_60203_charted,575,Map,Chart_Location,,,
archlightcave_60204_charted,576,Map,Chart_Location,,,
bunnyisland_60205_charted,577,Map,Chart_Location,,,
ancient_lighthouse_60206_charted,578,Map,Chart_Location,,,
ancient_lighthouse_60207_charted,579,Map,Chart_Location,,,
shipwreck_60208_charted,580,Map,Chart_Location,,,
bear_den_60209_charted,581,Map,Chart_Location,,,
crater_feycrossing_50314_discovered,582,Map,,,,
mine_haunted_whispering_60301_discovered,583,Map,,,,
shipwreck_eastbayshipwreck_60302_discovered,584,Map,,,,
abandoned_homestead_highpoint_60303_discovered,585,Map,,,,
homestead_waterrun_60304_discovered,586,Map,,,,
ancient_lookout_seaside_60305_discovered,587,Map,,,,
ancient_lookout_overgrowth_60306_discovered,588,Map,,,,
ancient_lookout_forestsouth_60307_discovered,589,Map,,,,
ancient_lookout_portside_60308_discovered,590,Map,,,,
ancient_ruins_streamside_60309_discovered,591,Map,,,,
ancient_ruins_forest_60310_discovered,592,Map,,,,
ancient_ruins_mainland_60311_discovered,593,Map,,,,
ancient_ruins_seacliff_60312_discovered,594,Map,,,,
ancient_ruins_crossroads_60313_discovered,595,Map,,,,
ancient_ruins_falls_60314_discovered,596,Map,,,,
ancient_ruins_flooded_60315_discovered,597,Map,,,,
ancient_ruins_woods_60316_discovered,598,Map,,,,
ancient_ruins_hillside_60317_discovered,599,Map,,,,
ancient_watchtower_highbluff_60318_discovered,600,Map,,,,
tree_offering_60319_discovered,601,Map,,,,
nature_cave_smugglerscove_60320_discovered,602,Map,,,,
grizzly_den_ridgepeak_60321_discovered,603,Map,,,,
wolf_den_forestsouth_60322_discovered,604,Map,,,,
wolf_den_highpoint_60323_discovered,605,Map,,,,
wolf_den_forestnorth_60324_discovered,606,Map,,,,
azure_fissure_60325_discovered,607,Map,,,,
azure_fissure_60326_discovered,608,Map,,,,
azure_fissure_60327_discovered,609,Map,,,,
azure_fissure_60328_discovered,610,Map,,,,
azure_fissure_60329_discovered,611,Map,,,,
azure_fissure_60330_discovered,612,Map,,,,
azure_fissure_60331_discovered,613,Map,,,,
azure_fissure_60332_discovered,614,Map,,,,
azure_fissure_60333_discovered,615,Map,,,,
azure_fissure_60334_discovered,616,Map,,,,
cave_60337_discovered,617,Map,,,,
crater_corruptedsettlement_60338_discovered,618,Map,,,,
mine_haunted_whispering_60301_charted,619,Map,Chart_Location,,,
shipwreck_eastbayshipwreck_60302_charted,620,Map,Chart_Location,,,
abandoned_homestead_highpoint_60303_charted,621,Map,Chart_Location,,,
homestead_waterrun_60304_charted,622,Map,Chart_Location,,,
ancient_lookout_seaside_60305_charted,623,Map,Chart_Location,,,
ancient_lookout_overgrowth_60306_charted,624,Map,Chart_Location,,,
ancient_lookout_forestsouth_60307_charted,625,Map,Chart_Location,,,
ancient_lookout_portside_60308_charted,626,Map,Chart_Location,,,
ancient_ruins_streamside_60309_charted,627,Map,Chart_Location,,,
ancient_ruins_forest_60310_charted,628,Map,Chart_Location,,,
ancient_ruins_mainland_60311_charted,629,Map,Chart_Location,,,
ancient_ruins_seacliff_60312_charted,630,Map,Chart_Location,,,
ancient_ruins_crossroads_60313_charted,631,Map,Chart_Location,,,
ancient_ruins_falls_60314_charted,632,Map,Chart_Location,,,
ancient_ruins_flooded_60315_charted,633,Map,Chart_Location,,,
ancient_ruins_woods_60316_charted,634,Map,Chart_Location,,,
ancient_ruins_hillside_60317_charted,635,Map,Chart_Location,,,
ancient_watchtower_highbluff_60318_charted,636,Map,Chart_Location,,,
tree_offering_60319_charted,637,Map,Chart_Location,,,
nature_cave_smugglerscove_60320_charted,638,Map,Chart_Location,,,
grizzly_den_ridgepeak_60321_charted,639,Map,Chart_Location,,,
wolf_den_forestsouth_60322_charted,640,Map,Chart_Location,,,
wolf_den_highpoint_60323_charted,641,Map,Chart_Location,,,
wolf_den_forestnorth_60324_charted,642,Map,Chart_Location,,,
azure_fissure_60325_charted,643,Map,Chart_Location,,,
azure_fissure_60326_charted,644,Map,Chart_Location,,,
azure_fissure_60327_charted,645,Map,Chart_Location,,,
azure_fissure_60328_charted,646,Map,Chart_Location,,,
azure_fissure_60329_charted,647,Map,Chart_Location,,,
azure_fissure_60330_charted,648,Map,Chart_Location,,,
azure_fissure_60331_charted,649,Map,Chart_Location,,,
azure_fissure_60332_charted,650,Map,Chart_Location,,,
azure_fissure_60333_charted,651,Map,Chart_Location,,,
azure_fissure_60334_charted,652,Map,Chart_Location,,,
cave_60337_charted,653,Map,Chart_Location,,,
crater_corruptedsettlement_60338_charted,654,Map,Chart_Location,,,
mine_60401_discovered,655,Map,,,,
abandoned_homestead_overlook_60402_discovered,656,Map,,,,
ancient_lookout_highcliff_60403_discovered,657,Map,,,,
bear_den_ramshead_60404_discovered,658,Map,,,,
azure_fissure_60405_discovered,659,Map,,,,
azure_fissure_60406_discovered,660,Map,,,,
azure_fissure_60407_discovered,661,Map,,,,
crater_feycrossing_50314_charted,662,Map,,,,
mine_60401_charted,663,Map,Chart_Location,,,
abandoned_homestead_overlook_60402_charted,664,Map,Chart_Location,,,
ancient_lookout_highcliff_60403_charted,665,Map,Chart_Location,,,
bear_den_ramshead_60404_charted,666,Map,Chart_Location,,,
azure_fissure_60405_charted,667,Map,Chart_Location,,,
azure_fissure_60406_charted,668,Map,Chart_Location,,,
azure_fissure_60407_charted,669,Map,Chart_Location,,,
crater_feyretreat_50315_discovered,670,Map,,,,
crater_feyretreat_50315_charted,671,Map,Chart_Location,,,
drowned_shipwreck_3_30129_charted,672,Map,,,,
abandoned_fishing_village_40245_discovered,673,Map,Chart_Location,,,
abandoned_fishing_village_40245_charted,674,Map,Chart_Location,,,
abandoned_fishing_village_40246_discovered,675,Map,Chart_Location,,,
abandoned_fishing_village_40246_charted,676,Map,Chart_Location,,,
undead_bastion_30127_charted,677,Map,Chart_Location,,,
boar_infestation_1_30128_charted,678,Map,Chart_Location,,,
Dye1_Unlock,679,Dye,,,,
Dye2_Unlock,680,Dye,,,,
Dye3_Unlock,681,Dye,,,,
Dye4_Unlock,682,Dye,,,,
Dye5_Unlock,683,Dye,,,,
Dye6_Unlock,684,Dye,,,,
Lore_Unlock_Grenville_Title_02_01,685,Journal,Read_LoreItem,,,
Lore_Unlock_Grenville_Title_02_02,686,Journal,Read_LoreItem,,,
Lore_Unlock_Grenville_Title_02_03,687,Journal,Read_LoreItem,,,
Lore_Unlock_Grenville_Title_02_04,688,Journal,Read_LoreItem,,,
Lore_Unlock_FiveFarms_Title_01_01,689,Journal,Read_LoreItem,,,
Lore_Unlock_FiveFarms_Title_01_02,690,Journal,Read_LoreItem,,,
Lore_Unlock_FiveFarms_Title_01_03,691,Journal,Read_LoreItem,,,
Lore_Unlock_FiveFarms_Title_01_04,692,Journal,Read_LoreItem,,,
Lore_Unlock_FiveFarms_Title_01_05,693,Journal,Read_LoreItem,,,
Lore_Unlock_FiveFarms_Title_01_06,694,Journal,Read_LoreItem,,,
Lore_Unlock_FiveFarms_Title_01_07,695,Journal,Read_LoreItem,,,
Lore_Unlock_FiveFarms_Title_01_08,696,Journal,Read_LoreItem,,,
Lore_Unlock_FiveFarms_Title_01_09,697,Journal,Read_LoreItem,,,
Lore_Unlock_FiveFarms_Title_01_10,698,Journal,Read_LoreItem,,,
Lore_Unlock_FiveFarms_Title_01_11,699,Journal,Read_LoreItem,,,
Lore_Unlock_FiveFarms_Title_01_12,700,Journal,Read_LoreItem,,,
Lore_Unlock_FiveFarms_Title_01_13,701,Journal,Read_LoreItem,,,
Lore_Unlock_FiveFarms_Title_01_14,702,Journal,Read_LoreItem,,,
Lore_Unlock_AzothTree_Title_01_01,703,Journal,Read_LoreItem,,,
Lore_Unlock_AzothTree_Title_01_02,704,Journal,Read_LoreItem,,,
Lore_Unlock_AzothTree_Title_01_03,705,Journal,Read_LoreItem,,,
Lore_Unlock_AzothTree_Title_01_04,706,Journal,Read_LoreItem,,,
Lore_Unlock_AzothTree_Title_01_05,707,Journal,Read_LoreItem,,,
Lore_Unlock_HuntersCabin_Title_01_01,708,Journal,Read_LoreItem,,,
Lore_Unlock_HuntersCabin_Title_01_02,709,Journal,Read_LoreItem,,,
Lore_Unlock_HuntersCabin_Title_01_03,710,Journal,Read_LoreItem,,,
Lore_Unlock_HuntersCabin_Title_01_04,711,Journal,Read_LoreItem,,,
Lore_Unlock_HuntersCabin_Title_01_05,712,Journal,Read_LoreItem,,,
Lore_Unlock_HuntersCabin_Title_01_06,713,Journal,Read_LoreItem,,,
Lore_Unlock_HuntersCabin_Title_01_07,714,Journal,Read_LoreItem,,,
Lore_Unlock_HuntersCabin_Title_01_08,715,Journal,Read_LoreItem,,,
Lore_Unlock_HuntersCabin_Title_01_09,716,Journal,Read_LoreItem,,,
Lore_Unlock_Alchemist_Title_01_01,717,Journal,Read_LoreItem,,,
Lore_Unlock_Alchemist_Title_01_02,718,Journal,Read_LoreItem,,,
Lore_Unlock_Alchemist_Title_01_03,719,Journal,Read_LoreItem,,,
Lore_Unlock_Alchemist_Title_01_04,720,Journal,Read_LoreItem,,,
Lore_Unlock_Alchemist_Title_01_05,721,Journal,Read_LoreItem,,,
Lore_Unlock_Alchemist_Title_01_06,722,Journal,Read_LoreItem,,,
Lore_Unlock_Alchemist_Title_01_07,723,Journal,Read_LoreItem,,,
Lore_Unlock_Alchemist_Title_01_08,724,Journal,Read_LoreItem,,,
Lore_Unlock_Alchemist_Title_01_09,725,Journal,Read_LoreItem,,,
Lore_Unlock_Alchemist_Title_01_10,726,Journal,Read_LoreItem,,,
Lore_Unlock_Alchemist_Title_01_11,727,Journal,Read_LoreItem,,,
Lore_Unlock_Alchemist_Title_01_12,728,Journal,Read_LoreItem,,,
Lore_Unlock_Alchemist_Title_01_13,729,Journal,Read_LoreItem,,,
Lore_Unlock_TwinFalls_Title_01_01,730,Journal,Read_LoreItem,,,
Lore_Unlock_TwinFalls_Title_01_02,731,Journal,Read_LoreItem,,,
Lore_Unlock_TwinFalls_Title_01_03,732,Journal,Read_LoreItem,,,
Lore_Unlock_TwinFalls_Title_01_04,733,Journal,Read_LoreItem,,,
Lore_Unlock_TwinFalls_Title_01_05,734,Journal,Read_LoreItem,,,
Lore_Unlock_TwinFalls_Title_01_06,735,Journal,Read_LoreItem,,,
Lore_Unlock_GreatBridge_Title_01_01,736,Journal,Read_LoreItem,,,
Lore_Unlock_GreatBridge_Title_01_02,737,Journal,Read_LoreItem,,,
Lore_Unlock_GreatBridge_Title_01_03,738,Journal,Read_LoreItem,,,
Lore_Unlock_GreatBridge_Title_01_04,739,Journal,Read_LoreItem,,,
Lore_Unlock_GreatBridge_Title_01_05,740,Journal,Read_LoreItem,,,
Lore_Unlock_GreatBridge_Title_01_06,741,Journal,Read_LoreItem,,,
Lore_Unlock_TideBattle_Title_01_01,742,Journal,Read_LoreItem,,,
Lore_Unlock_TideBattle_Title_01_02,743,Journal,Read_LoreItem,,,
Lore_Unlock_TideBattle_Title_01_03,744,Journal,Read_LoreItem,,,
Lore_Unlock_TideBattle_Title_01_04,745,Journal,Read_LoreItem,,,
Lore_Unlock_TideBattle_Title_01_05,746,Journal,Read_LoreItem,,,
Lore_Unlock_TideBattle_Title_01_06,747,Journal,Read_LoreItem,,,
Lore_Unlock_TideBattle_Title_01_07,748,Journal,Read_LoreItem,,,
Lore_Unlock_TideBattle_Title_01_08,749,Journal,Read_LoreItem,,,
Lore_Unlock_TideBattle_Title_01_09,750,Journal,Read_LoreItem,,,
Lore_Unlock_TideBattle_Title_01_10,751,Journal,Read_LoreItem,,,
Lore_Unlock_TwinFalls_Title_02_01,752,Journal,Read_LoreItem,,,
Lore_Unlock_TwinFalls_Title_02_02,753,Journal,Read_LoreItem,,,
Lore_Unlock_TwinFalls_Title_02_03,754,Journal,Read_LoreItem,,,
Lore_Unlock_Excavation_Title_01_01,755,Journal,Read_LoreItem,,,
Lore_Unlock_Excavation_Title_01_02,756,Journal,Read_LoreItem,,,
Lore_Unlock_Eastburn_Title_01_01,757,Journal,Read_LoreItem,,,
Lore_Unlock_Eastburn_Title_01_02,758,Journal,Read_LoreItem,,,
Lore_Unlock_Eastburn_Title_01_03,759,Journal,Read_LoreItem,,,
Lore_Unlock_Eastburn_Title_01_04,760,Journal,Read_LoreItem,,,
Lore_Unlock_Eastburn_Title_01_05,761,Journal,Read_LoreItem,,,
Lore_Unlock_AnonymousManuscripts_Title_01_01,762,Journal,Read_LoreItem,,,
Lore_Unlock_AnonymousManuscripts_Title_01_02,763,Journal,Read_LoreItem,,,
Lore_Unlock_AnonymousManuscripts_Title_01_03,764,Journal,Read_LoreItem,,,
Lore_Unlock_AnonymousManuscripts_Title_01_04,765,Journal,Read_LoreItem,,,
Lore_Unlock_AnonymousManuscripts_Title_01_05,766,Journal,Read_LoreItem,,,
Lore_Unlock_AnonymousManuscripts_Title_01_06,767,Journal,Read_LoreItem,,,
Lore_Unlock_AnonymousManuscripts_Title_01_07,768,Journal,Read_LoreItem,,,
Lore_Unlock_Expedition_Title_01_01,769,Journal,Read_LoreItem,,,
Lore_Unlock_Expedition_Title_01_02,770,Journal,Read_LoreItem,,,
Lore_Unlock_Expedition_Title_02_01,771,Journal,Read_LoreItem,,,
Lore_Unlock_Expedition_Title_02_02,772,Journal,Read_LoreItem,,,
Lore_unlock_Expedition_Title_01_03,773,Journal,Read_LoreItem,,,
Lore_unlock_Weavers_Title_01_01,774,Journal,Read_LoreItem,,,
Lore_unlock_Weavers_Title_01_02,775,Journal,Read_LoreItem,,,
Lore_unlock_Weavers_Title_01_03,776,Journal,Read_LoreItem,,,
Lore_unlock_Weavers_Title_01_04,777,Journal,Read_LoreItem,,,
Lore_unlock_Weavers_Title_01_05,778,Journal,Read_LoreItem,,,
Lore_unlock_Weavers_Title_01_06,779,Journal,Read_LoreItem,,,
Lore_unlock_Weavers_Title_01_07,780,Journal,Read_LoreItem,,,
Lore_unlock_Weavers_Title_01_08,781,Journal,Read_LoreItem,,,
Lore_unlock_Seadogs_Title_01_01,782,Journal,Read_LoreItem,,,
Lore_unlock_Seadogs_Title_01_02,783,Journal,Read_LoreItem,,,
Lore_unlock_DrownedPages_Title_01_01,802,Journal,Read_LoreItem,,,
Lore_unlock_DrownedPages_Title_01_02,803,Journal,Read_LoreItem,,,
Lore_unlock_DrownedPages_Title_01_03,804,Journal,Read_LoreItem,,,
Lore_unlock_DrownedPages_Title_01_04,805,Journal,Read_LoreItem,,,
Lore_unlock_DrownedPages_Title_01_05,806,Journal,Read_LoreItem,,,
Lore_unlock_DrownedPages_Title_01_06,807,Journal,Read_LoreItem,,,
Lore_unlock_AnonymousManuscripts_Title_04_01,818,Journal,Read_LoreItem,,,
Lore_unlock_AnonymousManuscripts_Title_04_02,819,Journal,Read_LoreItem,,,
Lore_unlock_AnonymousManuscripts_Title_04_03,820,Journal,Read_LoreItem,,,
Lore_unlock_AnonymousManuscripts_Title_05_01,823,Journal,Read_LoreItem,,,
Lore_unlock_AnonymousManuscripts_Title_05_02,824,Journal,Read_LoreItem,,,
Lore_unlock_AnonymousManuscripts_Title_05_03,825,Journal,Read_LoreItem,,,
cave_40247_discovered,830,Map,,,,
cave_40247_charted,831,Map,Chart_Location,,,
monarchsbluff1_9001_charted,832,Map,Chart_Location,,,
monarchsbluff2_9002_charted,833,Map,Chart_Location,,,
monarchsbluff3_9003_charted,834,Map,Chart_Location,,,
monarchsbluff4_9004_charted,835,Map,Chart_Location,,,
monarchsbluff5_9005_charted,836,Map,Chart_Location,,,
monarchsbluff6_9006_charted,837,Map,Chart_Location,,,
monarchsbluff7_9007_charted,838,Map,Chart_Location,,,
monarchsbluff8_9008_charted,839,Map,Chart_Location,,,
starterbeach_9009_charted,840,Map,Chart_Location,,,
monarchsbluff10_9010_charted,841,Map,Chart_Location,,,
starterbeach_9011_charted,842,Map,Chart_Location,,,
southwindsward2_9012_charted,843,Map,Chart_Location,,,
southwindsward3_9013_charted,844,Map,Chart_Location,,,
southwindsward4_9014_charted,845,Map,Chart_Location,,,
southwindsward5_9015_charted,846,Map,Chart_Location,,,
southwindsward6_9016_charted,847,Map,Chart_Location,,,
southwindsward7_9017_charted,848,Map,Chart_Location,,,
southwindsward9_9019_charted,849,Map,Chart_Location,,,
starterbeach_9021_charted,850,Map,Chart_Location,,,
northwindsward2_9022_charted,851,Map,Chart_Location,,,
northwindsward3_9023_charted,852,Map,Chart_Location,,,
northwindsward4_9024_charted,853,Map,Chart_Location,,,
northwindsward5_9025_charted,854,Map,Chart_Location,,,
northwindsward6_9026_charted,855,Map,Chart_Location,,,
northwindsward7_9027_charted,856,Map,Chart_Location,,,
northwindsward8_9028_charted,857,Map,Chart_Location,,,
northwindsward9_9029_charted,858,Map,Chart_Location,,,
northwindsward10_9030_charted,859,Map,Chart_Location,,,
northwindsward11_9031_charted,860,Map,Chart_Location,,,
brightwood1_9041_charted,861,Map,Chart_Location,,,
brightwood2_9042_charted,862,Map,Chart_Location,,,
brightwood3_9043_charted,863,Map,Chart_Location,,,
brightwood4_9044_charted,864,Map,Chart_Location,,,
brightwood5_9045_charted,865,Map,Chart_Location,,,
brightwood6_9046_charted,866,Map,Chart_Location,,,
brightwood7_9047_charted,867,Map,Chart_Location,,,
brightwood8_9048_charted,868,Map,Chart_Location,,,
southwindsward8_9018_charted,869,Map,Chart_Location,,,
drowned_shipwreck_2_30216_discovered,870,Map,,,,
drowned_shipwreck_3_30217_discovered,871,Map,,,,
drowned_shipwreck_4_30218_discovered,872,Map,,,,
drowned_shipwreck_2_30216_charted,873,Map,,,,
drowned_shipwreck_3_30217_charted,874,Map,,,,
drowned_shipwreck_4_30218_charted,875,Map,,,,
crater_brutallair_50402_discovered,876,Map,,,,
crater_brutalburrow_50403_discovered,877,Map,,,,
crater_prowlerridge_50404_discovered,878,Map,,,,
crater_feyoffering_50405_discovered,879,Map,,,,
crater_brutaloffering_50406_discovered,880,Map,,,,
crater_corruptedfuroperation_50407_discovered,881,Map,,,,
crater_corruptedfurhuntingcamp_50408_discovered,882,Map,,,,
crater_spriggan_50409_discovered,883,Map,,,,
crater_corruptedsettlement_50410_discovered,884,Map,,,,
crater_corruptedceremony_50411_discovered,885,Map,,,,
crater_brutallair_50402_charted,886,Map,Chart_Location,,,
crater_brutalburrow_50403_charted,887,Map,Chart_Location,,,
crater_prowlerridge_50404_charted,888,Map,Chart_Location,,,
crater_feyoffering_50405_charted,889,Map,Chart_Location,,,
crater_brutaloffering_50406_charted,890,Map,Chart_Location,,,
crater_corruptedfuroperation_50407_charted,891,Map,Chart_Location,,,
crater_corruptedfurhuntingcamp_50408_charted,892,Map,Chart_Location,,,
crater_spriggan_50409_charted,893,Map,Chart_Location,,,
crater_corruptedsettlement_50410_charted,894,Map,Chart_Location,,,
crater_corruptedceremony_50411_charted,895,Map,Chart_Location,,,
crater_fort_50316_discovered,896,Map,,,,
crater_mysticfen_50317_discovered,897,Map,,,,
crater_mysticgrove_50318_discovered,898,Map,,,,
crater_prowlerhole_50319_discovered,899,Map,,,,
crater_blightedcave_50320_discovered,900,Map,,,,
crater_settlement_50321_discovered,901,Map,,,,
crater_spriggan_50322_discovered,902,Map,,,,
crater_spriggan_50323_discovered,903,Map,,,,
crater_feralcolony_50324_discovered,904,Map,,,,
